RespondentID,Budget,FTstaff,National/International,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DistrictofColumbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,PuertoRico,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,VirginIslands,Washington,WestVirginia,Wisconsin,Wyoming,YearsExp,YearsExpOtherOrgs,EDgender,EDsalary,AdminEntry,AdminMid,AdminSr,CommsEntry,CommsMid,CommsSr,FundraisingEntry,FundraisingMid,FundraisingSr,LandProtectionEntry,LandProtectionMid,LandProtectionSr,StewardshipEntry,StewardshipMid,StewardshipSr,EducationEntry,EducationMid,EducationSr,FinanceEntry,FinanceMid,FinanceSr,LegalEntry,LegalMid,LegalSr,PolicyEntry,PolicyMid,PolicySr,GISEntry,GISMid,GISSr,WageIncreases,COLA,Performancebased,Nonperformancebased,MaternityPaid,MaternityUnpaid,PaternityPaid,PaternityUnpaid,FamilyLeavePaid,FamilyLeaveUnpaid,SabbaticalPaid,SabbaticalUnpaid,VacationFirstYr,VacationFifthYr,SickFirstYr,SickFifthYr,HolidayFirstYr,HolidayFifthYr,PersonalFirstYr,PersonalFifthYr,PTOFirstYr,PTOFifthYr,FlextimeYes,FlextimeNo,TelecommutingYes,TelecommutingNo,TeleworkingYes,TeleworkingNo,EmployeeHealthIns,EmployeeDental,EmployeeLTD,EmployeeSTD,EmployeeLife,GroupPlan,Reimbursement,ChamberofCommerce,OtherAssocPlan,PPO,HMO,POS,SpouseDependentHealth,SpouseDependentDental,SpouseDependentLTD,SpouseDependentSTD,SpouseDependentLife,SpouseDependentPremiumPercent,DomesticPartnerHealth,DomesticPartnerDental,DomesticPartnerLTD,DomesticPartnerSTD,DomesticPartnerLife,DomesticPartnerPremiumPercent,Retirement,403b,SIMPLESEPIRA,401k,PercentContrib,MaxPercentMatch,MaxDollarsMatch,White,BlackAfricanAm,HispanicLatinoSpanishorigin,AmericanIndianAlaskaNative,Asian,MiddleEasternNorthAfrican,NativeHawaiianOtherPacificIslander,Other
6307712590,"597,290",5,,,,,,,,,,,,,,,,,,,,,,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,Female,"86,000",,,60450,,,,39000,,,,,,,42000,,,42000,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,,,,,,,,,15,20,Yes,,Yes,,Yes,,Yes,,Yes,,,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,10,1,,,,1,,
6336577352,"416,125",1,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,Female,"85,814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,Unpaid,,,,,10,20,12,12,10,10,,,,,Yes,,Yes,,,No,Yes,,,,,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6377811904,"350,000",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,9,0,Female,"85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,Paid,,,,,,,,,,,,10,20,Yes,,Yes,,,No,No,No,Yes,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,403(b) plan,,,0,,,3,,,,,,,
6350988747,"750,000",6,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Male,85000,35000,47000,60000,35000,47000,60000,47000,60000,75000,40000,52000,60000,45000,52000,60000,,,,50000,60000,75000,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,Paid,,,,,,,,,,,,7,14,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,403(b) plan,,,1,100,,6,0,0,0,0,0,0,
6366995872,"384,541.00",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,Male,84750,,29370,,,,59740,,46350,,,,,42230,,,,,,,,56104,,,,,,,,,,Yes,,Performance-based,,,,,,Paid,,,,15,20,7,7,8,9,,,,,Yes,,Yes,,Yes,,No,No,Yes,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,5,,,6,,,,,,,
6376115703,440082,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,14,0,Male,84497,,,,,,,41000,57000,,40000,44000,,,,,,,,,,,,,,,,,,,,Yes,,,Non-performance-based,,Unpaid,,Unpaid,Paid,,Paid,,10,20,24,24,11,11,3,3,,,Yes,,,No,,No,Yes,Yes,No,No,No,,,,"Other association's member plans (e.g., state association of nonprofits)",,HMO,,No,No,No,No,No,,Yes,Yes,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,4,0,0,0,0,0,0,0
6344196913,"$838,608 ",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,14,0,Female,84480,32500,40000,64000,31500,36500,45000,37000,50000,60000,30500,46000,57000,30500,45000,55000,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,Unpaid,Paid,Unpaid,,,10,15,12,12,10,10,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,403(b) plan,,,5,,,9,,,,,,,
6371173681,632000,6,,,,,,,,,,,,,,,,,,,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,Male,84033,,,62500,,,63000,,42000,,,,,30000,48000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,Paid,,,,12,20,13,13,9,9,,,,,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,"Other association's member plans (e.g., state association of nonprofits)",,,,Yes,Yes,No,No,No,0,Don't know,Don't know,Don't know,Don't know,Don't know,,Yes,403(b) plan,,,5,0,0,6,0,0,0,0,0,0,
6343808853,747729,6,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,Male,84000,,,43000,,,17000,,,,,30000,35000,,,52000,,,17000,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,,Unpaid,,,15,20,,,10,10,,,,,Yes,,Yes,,,,Yes,No,No,No,Yes,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,Yes,100,No,No,No,No,No,,Yes,403(b) plan,,,10,,,6,,,,,,,
6308849788,180000,1,,,,,,,,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,Female,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Paid,,Paid,,Paid,,Paid,,,,,,,,,,18,22,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6324018828,300000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,9,0,Female,"83,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345955571,"520,074",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,4,17,Male,82952,,,,,33000,,,,49440,,,,33000,45000,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,Paid,,Paid,,Paid,,,,10,15,20,20,11,11,,,,,Yes,,Yes,,,No,Yes,Yes,No,Yes,No,,,,"Other association's member plans (e.g., state association of nonprofits)",PPO,,,Yes,Yes,No,No,No,65,Don't know,Don't know,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,5,,,5,0,0,0,0,0,0,0
6391552518,1385000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,Male,82700,,36000,,,,,,,,37000,44000,69000,,37000,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,Unpaid,Paid,Unpaid,,,,10,12,12,10,10,1,1,,,,,,,,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,50%,No,No,No,No,No,,Yes,,,401(k) plan,5,,,10,0,0,0,0,0,0,0
6352966530,593400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,9,0,Female,82500,,,60000,,,,,52000,,49000,55550,,,44000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,Paid,,,,10,20,12,12,9,9,,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,,,3,,6,,,,,,,
6307876728,619837,6,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,,,,,,,,20,0,Male,82215,,,47000,,,,,47000,51000,,,53000,,,53000,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,,Paid,,10,17,10,10,10,10,,,,,Yes,,Yes,,Yes,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,HMO,,No,No,No,No,No,,Yes,Yes,No,No,No,,Yes,403(b) plan,,,100,3,,6,,,,,,,
6391046558,980172,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,15,0,Male,82194,,38675,,,,,,,,,51848,66168,,39935,51226,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,,,,10,20,10,10,11,11,,,,,Yes,,Yes,,,No,Yes,No,Yes,Yes,No,Land trust gets its own group plan,,,,PPO,HMO,,Yes,No,No,No,No,58,Yes,No,No,No,No,58,Yes,403(b) plan,,,,4,,12,0,0,0,0,0,0,
6391255717,"525,000",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,Male,"82,000",,39000,,,,,,,,,40000,58000,,40000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,Unpaid,,,,,,,,,10,Other,Yes,,,No,,No,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,5,0,0,0,0,0,0,0
6310213541,"$662,820 ",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,1,10,Male,81840,,,,,,39152,,,,,,54195,,,56521,,33196,,,,28937,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,Paid,,Paid,,,,,,,,,,Other,Other,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,0,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,2,,8,,,,,,,
6307837644,"989,000",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,Pennsylvania,,,,,,,,,,,,,,,1,0,Female,"81,600",,,,36200,46900,,,,,29000,46125,,29000,,50200,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,,,Paid,Unpaid,,Unpaid,,,,,10,10,,,3,4,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,,Yes,Yes,No,No,No,,Yes,403(b) plan,,,,6,34000,7,,,,,,,
6329958059,529000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Jersey,,,,,,,,,,,,,,,,,,,,,,,5,0,Female,81025,,,,,,,,,,,,57700,33800,,,,,,,,,,,,,,,,,,Yes,,,,,Unpaid,,Unpaid,,Unpaid,,,,,,,8,8,,,15,20,Yes,,Yes,,,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,,,,Yes,Yes,No,No,No,0,Yes,Yes,No,No,No,0,Yes,403(b) plan,,,3,0,0,9,,,,,,,
6343765862,"520,000",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,4,0,Male,80535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390687084,420000,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,5,0,Male,"80,130",,,36500,,,,,,,,,59450,,34600,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,Unpaid,,,5,15,5,10,10,,,,,,,No,,No,,No,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,No,No,No,No,,Yes,No,No,No,No,,No,,,,,,,6,,,,,,,
6391952784,400000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,,,,,,5,11,Female,80000,,,,,,,,,,,,65000,,52000,,,,,,,,,,,,,,,,,Yes,,,,Paid,,Paid,,Paid,,,,,,,,10,,,,15,20,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,,403(b) plan,,,0,0,0,4,,,,,,,
6386365864,637046,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,2,0,Male,80000,,40185,,,,,,,60000,,57411,,45000,41683,,,21642,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,Non-performance-based,Paid,,Paid,,,Unpaid,Paid,,12,15,12,12,10,9,1,1,,,Yes,,,No,,No,Yes,Yes,Yes,Yes,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,,,,available but Trust does not contribute,Yes,Yes,,,,see above,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,7,0,0,0,0,0,0,
6386338725,179089,4,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,Female,"80,000",,33280,,,,,,,,,,,,41600,,,,,,,42000,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,,5,10,5,5,9,9,2,2,,,,No,,No,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6367297156,"1,403,000",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,7,,Male,80000,,,65000,,44300,,,44300,,,,60000,33280,,57000,,40900,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,12,18,12,12,8,8,2,2,,,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,0%,Yes,Yes,No,No,No,0%,Yes,,SIMPLE IRA or SEP-IRA,,0,3,12500,8,,,,,,,
6362642521,443178,4,,,,,,,,,,,,,,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,0,0,Male,80000,,,,,,,,40000,,,,60000,,,,,,,,,53000,,,,,,,,,0,No,,,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,10,20,12,12,10,10,,,,,Yes,,Yes,,,No,Yes,No,Yes,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,3,,,,,,,1
6357572287,600000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,1,10,Male,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319321899,728983,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tennessee,,,,,,,,,,2,5,Male,80000,,,,35000,,,27300,30000,55997,,44075,,,,,35000,50000,,,38000,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,Paid,,,,12,12,12,12,11,11,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,401(k) plan,3,3,0,10,,,,,,,
6309957720,631710,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania,,,,,,,,,,,,,,,28,0,Male,80000,0,0,51531,0,0,0,0,0,0,0,0,0,0,0,37676,0,27788,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,,,,10,15,6,6,9,9,3,3,,,Yes,,,No,,No,Yes,Yes,Yes,No,Yes,Land trust gets its own group plan,,,,,HMO,,Yes,Yes,No,No,No,4,No,No,No,No,No,,No,,,,,,,6,0,0,0,0,0,0,
6307899860,"386,726.00",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,,,,,,,,,,,,5,0,Male,"80,000.00",,,,,,,,,,,,45000,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,Non-performance-based,Paid,Unpaid,Paid,Unpaid,Paid,Unpaid,,,,,,,,,,,20,20,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,7,,,,,,,
6391337158,"$544,000 ",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,,,,,,,,,,,,5,0,Male,"$79,700 ",36000,,,,,,,51000,,,54000,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,,,,Unpaid,,,10,20,5,10,11,11,,,,,Yes,,,No,,No,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,0,0,0,0,0,0,0
6317228202,"$343,900 ",3,,,,,,,,,,,,,,,,,,,,,,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,Male,"$79,300 ",,,,,,47904,,,,,,,,47595,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,,,,,,,12,15,5,5,7,7,3,3,,,Yes,,,No,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,,HMO,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,3,0,0,0,0,0,0,0
6308078891,"2,083,231",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah,,,,,,,,12,0,Female,"78,811",,44000,,,,,,,,,44260,,,,,,47500,,,,,,78280,,,,,,,,Yes,,Performance-based,,,,,,,,,,10,15,5,5,10,10,,,5,5,Yes,,Yes,,,,Yes,Yes,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,Yes,,,,,,Yes,,,,,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,5,,,,,,,
6387016277,"$1,625,760 ",4,,,,,,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Female,"$78,750 ",,,,,,,,,,,,,39520,45760,72975,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,10,15,,,9,9,10,15,,,Yes,,Yes,,,,Yes,Yes,,,Yes,Land trust gets its own group plan,,,"Other association's member plans (e.g., state association of nonprofits)",PPO,,,Yes,Yes,,,Yes,0% - employee pays for spouse/dependants,Yes,Yes,,,Yes,0% employee pays for domestic partner,Yes,,SIMPLE IRA or SEP-IRA,,2,3,,6,,,,,,,
6362184460,"$339,655 ",1,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,"78,750",,,33216,,,,,,,,,,13000,,,,,,32760,,,,,,,,,,,,Yes,,,Non-performance-based,,,,,,Unpaid,,,10,15,6,6,10,10,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6396434652,698000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,3,0,Female,78578,,,,,,,,44777,,,43000,59173,,,,,,,,49101,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,12,20,12,12,10,10,,,,,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,,HMO,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,0,0,6,,,,,,,
6389326687,"500,000.00",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,,,,,,,,,2,0,Female,78000,,31200,,,,,,45000,,,,,43680,,,43680,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,Unpaid,,,,,,,,,,,20,20,Yes,,Yes,,,No,Yes,No,No,No,No,Land trust gets its own group plan,,,,,HMO,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,4,,,,,,,
6348159147,300000,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohio,,,,,,,,,,,,,,,,,,4,0,Male,78000,,40000,,,,,,,,,52000,,,34000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,Unpaid,,,,,9,9,,,12,18,Yes,,,No,,No,Yes,Yes,Yes,Yes,Yes,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,0,0,0,0,0,0,0
6378528222,"$1,671,244 ",9,,,,,,,,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,North Carolina,,,,,,,,,,,,,,,,,,,,2.7,0,Female,"$77,500 ",,,,,,,65000,,,33330,47975,,,,52705,,,45000,,,45000,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,Paid,,,,10,15,12,12,9,11,,,,,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,0,No,No,No,No,No,,Yes,403(b) plan,,,6,,,9,,,,,,,
6368691318,"341,071",2,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,Female,"77,168",,,,,,,,,,,,,,,,32510,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,,,,,10,20,10,10,11,,,,,,Yes,,,No,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,403(b) plan,,,0,,,4,,,,1,,,
6359397779,403000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,5,0,Male,77000,32760,,,36000,,,,,,,,55000,34840,,43000,,,,,52000,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,11,17,10,10,10,10,,,,,Yes,,Yes,,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,0%,Yes,Yes,No,No,No,0%,Yes,,SIMPLE IRA or SEP-IRA,,,3,,5,,,,,,,
6346520299,"$298,000 ",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,8,8,Female,"77,000",,47000,,,,,,,,,41000,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,,,,10,15,5,5,11,11,2,2,,,Yes,,Yes,,,,Yes,No,No,No,No,,,Chamber of Commerce member plans,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6348228863,"696,725",8,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,"76,500",,,,,39380,,,,49160,,,57185,31200,,44280,,,,,,57020,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,15,7,7,10,10,,,,,Yes,,,,,,Yes,No,Yes,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,,No,,,0,Yes,,,,,0,Yes,,,401(k) plan,6,3,,9,,,,,,,
6351552542,"620,769",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,14,0,Female,"$76,281 ",,,,,47000,,43260,,,,50000,69000,,,,,,,,,,,,,,,,,,,Yes,,,,Paid,,Paid,,Paid,,Paid,,15,20,5,8,11,11,,,,,Yes,,,No,,No,Yes,No,No,Yes,Yes,Land trust gets its own group plan,,,,PPO,,,Yes,No,No,Yes,No,85,Yes,No,No,No,No,,Yes,403(b) plan,,,3,,,5,,,,,,,
6308188021,"597,000",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,3,0,Female,"76,145",,,34444,32240,,,,,55450,,,62100,,37500,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,Paid,,,,10,20,12,12,10,10,,,,,Yes,,Yes,,,No,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,6,,,,,,,
6391329574,"800,000",10,,,,,,,,,,,,,,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming,3,5,Female,"76,000",,41000,,33000,,,55000,,,,45000,49000,35000,28000,70000,,,,,,,,,,,,,,,,Yes,,,,,Unpaid,,,,Unpaid,,,10,15,6,6,10,10,7,7,,,Yes,,,No,,No,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,10,,,,,,,
